date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-05-18,sh.600048,388.27541571,394.02934896,377.4580212,385.97384241,390.11667435,78778495.0,1319535488.26,1,0.6581,1,-1.0619,0
2022-05-19,sh.600048,379.98975183,401.39438352,379.06912251,395.64045027,385.97384241,91725625.0,1573434759.39,1,0.7663,1,2.5045,0
2022-05-20,sh.600048,402.7753275,403.92611415,386.6643144,392.18809032,395.64045027,93127533.0,1598708966.04,1,0.778,1,-0.8726,0
2022-05-23,sh.600048,391.267461,392.18809032,368.251728,370.32314397,392.18809032,158866762.0,2590509163.19,1,1.3272,1,-5.5751,0
2022-05-24,sh.600048,368.48188533,377.4580212,366.87078402,372.39455994,370.32314397,94995186.0,1535786956.19,1,0.7936,1,0.5594,0
2022-05-25,sh.600048,372.39455994,376.53739188,364.56921072,373.31518926,372.39455994,55838908.0,901412994.71,1,0.4665,1,0.2472,0
2022-05-26,sh.600048,372.8548746,384.13258377,368.71204266,378.14849319,373.31518926,81757244.0,1341276340.85,1,0.683,1,1.2947,0
2022-05-27,sh.600048,376.53739188,379.52943717,370.09298664,375.38660523,378.14849319,66963241.0,1088415670.62,1,0.5594,1,-0.7304,0
2022-05-30,sh.600048,372.16440261,376.99770654,361.11685077,365.02952538,375.38660523,89455268.0,1426827477.62,1,0.7473,1,-2.759,0
2022-05-31,sh.600048,362.95810941,366.41046936,354.4422882,356.97401883,365.02952538,151488636.0,2363333362.41,1,1.2655,1,-2.2068,0
2022-06-01,sh.600048,356.97401883,365.9501547,356.7438615,362.49779475,356.97401883,83786344.0,1317372668.99,1,0.7,1,1.5474,0
2022-06-02,sh.600048,359.0454348,362.49779475,347.5375683,352.1407149,362.49779475,121057390.0,1855641380.77,1,1.0113,1,-2.8571,0
2022-06-06,sh.600048,347.76772563,349.14866961,333.7281285,343.62489369,352.1407149,217377133.0,3197161484.98,1,1.816,1,-2.4183,0
2022-06-07,sh.600048,341.09316306,353.52165888,340.17253374,351.68040024,343.62489369,113209307.0,1712574842.66,1,0.9458,1,2.3443,0
2022-06-08,sh.600048,350.98992825,352.37087223,343.62489369,347.07725364,351.68040024,129157632.0,1946273589.34,1,1.079,1,-1.3089,0
2022-06-09,sh.600048,346.38678165,364.33905339,345.46615233,358.58512014,347.07725364,157765040.0,2458566471.32,1,1.318,1,3.3156,0
2022-06-10,sh.600048,356.7438615,362.26763742,353.52165888,357.43433349,358.58512014,92501318.0,1434577088.99,1,0.7728,1,-0.3209,0
2022-06-13,sh.600048,353.29150155,356.28354684,339.02174709,341.32332039,357.43433349,119307644.0,1781739413.89,1,0.9967,1,-4.5074,0
2022-06-14,sh.600048,339.48206175,350.06929893,339.25190442,348.45819762,341.32332039,93407709.0,1404991622.72,1,0.7803,1,2.0904,0
2022-06-15,sh.600048,348.22804029,375.38660523,343.85505102,365.25968271,348.45819762,186892973.0,2963580268.13,1,1.5613,1,4.8217,0
2022-06-16,sh.600048,365.48984004,378.37865052,356.28354684,358.81527747,365.25968271,100086938.0,1585705302.3,1,0.8361,1,-1.7643,0
2022-06-17,sh.600048,357.43433349,362.95810941,354.90260286,358.58512014,358.81527747,75075208.0,1170895848.81,1,0.6272,1,-0.0641,0
2022-06-20,sh.600048,362.72795208,376.99770654,360.19622145,369.63267198,358.58512014,147984736.0,2376865729.61,1,1.2363,1,3.0809,0
2022-06-21,sh.600048,371.01361596,389.88651702,368.251728,374.46597591,369.63267198,149826442.0,2479259610.6,1,1.2517,1,1.3076,0
2022-06-22,sh.600048,374.69613324,381.37069581,367.33109868,369.17235732,374.46597591,72054212.0,1166244517.34,1,0.6019,1,-1.4136,0
2022-06-23,sh.600048,369.40251465,383.44211178,366.87078402,381.37069581,369.17235732,82941569.0,1362694767.77,1,0.6929,1,3.3042,0
2022-06-24,sh.600048,379.7595945,385.51352775,368.71204266,373.54534659,381.37069581,97251158.0,1576154959.8,1,0.8124,1,-2.0519,0
2022-06-27,sh.600048,374.00566125,388.73573037,370.5533013,381.83101047,373.54534659,114602008.0,1889106969.71,1,0.9574,1,2.2181,0
2022-06-28,sh.600048,378.83896518,382.29132513,369.40251465,371.93424528,381.83101047,101896852.0,1649170346.02,1,0.8512,1,-2.5919,0
2022-06-29,sh.600048,372.16440261,406.45784478,370.32314397,398.1721809,371.93424528,188964944.0,3211690817.17,1,1.5786,1,7.0545,0
2022-06-30,sh.600048,402.7753275,409.21973274,391.267461,401.85469818,398.1721809,115083921.0,2001350428.64,1,0.9614,1,0.9249,0
2022-07-01,sh.600048,402.08485551,416.12445264,398.86265289,403.23564216,401.85469818,119170068.0,2102628181.33,1,0.9955,1,0.3436,0
2022-07-04,sh.600048,401.39438352,407.3784741,394.02934896,400.93406886,403.23564216,101925795.0,1766034083.33,1,0.8515,1,-0.5708,0
2022-07-05,sh.600048,397.48170891,400.70391153,382.0611678,391.49761833,400.93406886,163822120.0,2770037995.22,1,1.3686,1,-2.3536,0
2022-07-06,sh.600048,391.73590392,393.165597,381.251488,386.0171316,391.49762174,73271444.0,1184225381.57,1,0.6121,1,-1.3999,0
2022-07-07,sh.600048,391.49762174,392.68903264,380.53664146,383.39602762,386.0171316,67123731.0,1085809680.45,1,0.5608,1,-0.679,0
2022-07-08,sh.600048,383.6343098,391.25933956,379.10694838,386.49369596,383.39602762,67820648.0,1098309989.54,1,0.5666,1,0.808,0
2022-07-11,sh.600048,381.72805236,389.5913643,374.57958696,378.63038402,386.49369596,71485543.0,1145872741.99,1,0.5972,1,-2.0345,0
2022-07-12,sh.600048,379.10694838,391.25933956,378.63038402,386.25541378,378.63038402,74262085.0,1203321923.76,1,0.6204,1,2.0138,0
2022-07-13,sh.600048,390.54449302,408.6539387,388.3999534,395.5484188,386.25541378,104677518.0,1753735258.5,1,0.8745,1,2.4059,0
2022-07-14,sh.600048,392.45075046,406.2711169,389.11479994,396.02498316,395.5484188,119129710.0,1982650229.32,1,0.9952,1,0.1205,0
2022-07-15,sh.600048,400.3140624,401.26719112,368.86081464,376.00928004,396.02498316,155117824.0,2469435720.64,1,1.2959,1,-5.0542,0
2022-07-18,sh.600048,376.24756222,394.3570079,373.62645824,392.92731482,376.00928004,111311842.0,1800748310.94,1,0.9299,1,4.4994,0
2022-07-19,sh.600048,389.82964648,395.07185444,380.0600771,393.165597,392.92731482,82693643.0,1347828801.43,1,0.6908,1,0.0606,0
2022-07-20,sh.600048,392.21246828,396.7398297,386.25541378,389.5913643,393.165597,48970419.0,803402664.23,1,0.4091,1,-0.9091,0
2022-07-21,sh.600048,388.87651776,388.87651776,374.1030226,376.00928004,389.5913643,96478690.0,1530720586.34,1,0.806,1,-3.4862,0
2022-07-22,sh.600048,377.20069094,382.20461672,370.29050772,372.43504734,376.00928004,59828100.0,940821773.91,1,0.4998,1,-0.9506,0
2022-07-25,sh.600048,376.4858444,386.97026032,374.34130478,383.6343098,372.43504734,81977781.0,1316214620.48,1,0.6848,1,3.007,0
2022-07-26,sh.600048,381.72805236,407.93909216,381.251488,405.79455254,383.6343098,124677787.0,2090064837.86,1,1.0416,1,5.7764,0
2022-07-27,sh.600048,402.6968842,414.13442884,395.5484188,410.32191396,405.79455254,95065522.0,1621333627.96,1,0.7942,1,1.1157,0
2022-07-28,sh.600048,406.98596344,416.04068628,399.83749804,404.60314164,410.32191396,70871730.0,1208269754.87,1,0.5921,1,-1.3937,0
2022-07-29,sh.600048,401.74375548,406.98596344,392.92731482,397.21639406,404.60314164,73736359.0,1231376506.47,1,0.616,1,-1.8257,0
2022-08-01,sh.600048,396.97811188,397.21639406,380.29835928,387.2085425,397.21639406,127824955.0,2066114274.13,1,1.0678,1,-2.5195,0
2022-08-02,sh.600048,383.15774544,386.25541378,376.4858444,382.20461672,387.2085425,96233391.0,1541558297.38,1,0.8039,1,-1.2923,0
2022-08-03,sh.600048,381.96633454,385.77884942,363.14204232,366.71627502,382.20461672,106262195.0,1653158055.96,1,0.8877,1,-4.0524,0
2022-08-04,sh.600048,366.00142848,370.29050772,358.13811654,365.28658194,366.71627502,70999264.0,1084517102.0,1,0.5931,1,-0.3899,0
2022-08-05,sh.600048,365.28658194,367.66940374,359.56780962,366.00142848,365.28658194,61210031.0,933785687.0,1,0.5113,1,0.1957,0
2022-08-08,sh.600048,366.00142848,375.2944335,358.13811654,360.04437398,366.00142848,82752806.0,1260958163.0,1,0.6913,1,-1.6276,0
2022-08-09,sh.600048,358.85296308,366.47799284,353.8490373,360.52093834,360.04437398,51360206.0,778269125.0,1,0.4291,1,0.1324,0
2022-08-10,sh.600048,359.8060918,362.90376014,353.37247294,355.51701256,360.52093834,55725804.0,833626226.0,1,0.4655,1,-1.388,0
2022-08-11,sh.600048,357.18498782,365.7631463,356.47014128,364.09517104,355.51701256,62848743.0,955966941.0,1,0.525,1,2.4129,0
2022-08-12,sh.600048,362.1889136,372.67332952,361.23578488,370.5287899,364.09517104,62887057.0,971805723.0,1,0.5254,1,1.767,0
2022-08-15,sh.600048,367.66940374,383.87259198,367.66940374,372.67332952,370.5287899,81158243.0,1284963384.87,1,0.678,1,0.5788,0
2022-08-16,sh.600048,375.77099786,383.87259198,372.67332952,374.81786914,372.67332952,51557132.0,816295933.21,1,0.4307,1,0.5754,0
2022-08-17,sh.600048,374.81786914,396.97811188,371.95848298,389.82964648,374.81786914,105522866.0,1715739783.19,1,0.8815,1,4.0051,0
2022-08-18,sh.600048,390.06792866,396.50154752,382.4428989,386.25541378,389.82964648,48033412.0,781929632.58,1,0.4013,1,-0.9169,0
2022-08-19,sh.600048,386.49369596,403.65001292,385.77884942,400.55234458,386.25541378,94345158.0,1578586353.22,1,0.7882,1,3.7014,0
2022-08-22,sh.600048,399.59921586,404.12657728,394.3570079,397.9312406,400.55234458,59256007.0,991393325.81,1,0.495,1,-0.6544,0
2022-08-23,sh.600048,397.9312406,401.02890894,388.63823558,392.21246828,397.9312406,63278069.0,1041917844.21,1,0.5286,1,-1.4371,0
2022-08-24,sh.600048,392.45075046,401.26719112,389.11479994,391.25933956,392.21246828,59016270.0,975554549.04,1,0.493,1,-0.243,0
2022-08-25,sh.600048,395.5484188,403.65001292,393.40387918,402.45860202,391.25933956,72281102.0,1215031811.54,1,0.6038,1,2.8624,0
2022-08-26,sh.600048,401.5054733,402.45860202,391.9741861,397.45467624,402.45860202,44132343.0,736139881.95,1,0.3687,1,-1.2433,0
2022-08-29,sh.600048,392.68903264,399.83749804,386.25541378,395.78670098,397.45467624,42669509.0,702731742.27,1,0.3565,1,-0.4197,0
2022-08-30,sh.600048,396.7398297,407.70080998,395.5484188,403.8882951,395.78670098,53528444.0,904608096.89,1,0.4472,1,2.047,0
2022-08-31,sh.600048,403.8882951,414.84927538,401.5054733,412.2281714,403.8882951,81799948.0,1409226003.98,1,0.6833,1,2.0649,0
2022-09-01,sh.600048,411.27504268,421.04461206,407.70080998,412.46645358,412.2281714,65175770.0,1137011143.42,1,0.5445,1,0.0578,0
2022-09-02,sh.600048,413.4195823,414.84927538,399.1226515,405.55627036,412.46645358,64745410.0,1099681317.14,1,0.5409,1,-1.6753,0
2022-09-05,sh.600048,407.4625278,412.94301794,401.5054733,410.32191396,405.55627036,61591579.0,1053455280.24,1,0.5145,1,1.1751,0
2022-09-06,sh.600048,410.08363178,424.85712694,407.70080998,420.09148334,410.32191396,94606439.0,1667329698.8,1,0.7903,1,2.381,0
2022-09-07,sh.600048,418.1852259,422.47430514,412.2281714,418.1852259,420.09148334,48841741.0,855442664.24,1,0.408,1,-0.4538,0
2022-09-08,sh.600048,418.90007244,421.99774078,407.4625278,418.90007244,418.1852259,54482642.0,951370244.66,1,0.4551,1,0.1709,0
2022-09-09,sh.600048,416.75553282,442.25172608,415.08755756,440.10718646,418.90007244,135894728.0,2486154979.85,1,1.1353,1,5.0626,0
2022-09-13,sh.600048,436.53295376,439.6306221,428.19307746,431.05246362,440.10718646,74176065.0,1348840686.88,1,0.6197,1,-2.0574,0
2022-09-14,sh.600048,428.907924,445.11111224,427.23994874,432.24387452,431.05246362,69783211.0,1279893856.57,1,0.583,1,0.2764,0
2022-09-15,sh.600048,436.0563894,453.9275529,436.0563894,449.1619093,432.24387452,102620933.0,1927984182.86,1,0.8573,1,3.914,0
2022-09-16,sh.600048,447.9704984,451.78301328,428.19307746,430.0993349,449.1619093,130683407.0,2391452356.92,1,1.0917,1,-4.244,0
2022-09-19,sh.600048,428.43135964,441.29859736,425.57197348,439.39233992,430.0993349,84459012.0,1543996494.89,1,0.7056,1,2.1607,0
2022-09-20,sh.600048,440.58375082,441.53687954,415.08755756,420.32976552,439.39233992,111987445.0,1991075104.14,1,0.9355,1,-4.3384,0
2022-09-21,sh.600048,420.32976552,430.57589926,415.32583974,424.85712694,420.32976552,63082863.0,1123776378.28,1,0.527,1,1.0771,0
2022-09-22,sh.600048,425.3336913,426.5251022,407.70080998,417.47037936,424.85712694,82828679.0,1436822266.28,1,0.6919,1,-1.7386,0
2022-09-23,sh.600048,415.56412192,429.62277054,415.56412192,418.1852259,417.47037936,55743649.0,987855419.4,1,0.4657,1,0.1712,0
2022-09-26,sh.600048,424.1422804,432.00559234,420.09148334,421.52117642,418.1852259,64511812.0,1155124887.57,1,0.5389,1,0.7977,0
2022-09-27,sh.600048,422.23602296,425.09540912,409.13050306,421.04461206,421.52117642,61943813.0,1085098187.38,1,0.5175,1,-0.1131,0
2022-09-28,sh.600048,418.90007244,425.57197348,412.46645358,417.47037936,421.04461206,46144373.0,812062535.3,1,0.3855,1,-0.8489,0
2022-09-29,sh.600048,417.70866154,420.32976552,409.13050306,411.75160704,417.47037936,57323504.0,997017333.15,1,0.4789,1,-1.3699,0
2022-09-30,sh.600048,420.80632988,435.34154286,414.6109932,428.907924,411.75160704,95922773.0,1712173406.38,1,0.8013,1,4.1667,0
2022-10-10,sh.600048,424.1422804,452.736142,423.18915168,436.53295376,428.907924,111218669.0,2049241049.72,1,0.9291,1,1.7778,0
2022-10-11,sh.600048,436.53295376,438.20092902,423.66571604,426.28682002,436.53295376,58419050.0,1051209013.95,1,0.488,1,-2.3472,0
2022-10-12,sh.600048,423.90399822,439.15405774,422.9508695,432.00559234,426.28682002,58654457.0,1056581689.77,1,0.49,1,1.3415,0
2022-10-13,sh.600048,428.907924,431.76731016,405.31798818,421.28289424,432.00559234,96483595.0,1684132388.07,1,0.806,1,-2.4821,0
2022-10-14,sh.600048,421.28289424,431.76731016,406.50939908,411.0367605,421.28289424,107860698.0,1880827424.35,1,0.9011,1,-2.4321,0
2022-10-17,sh.600048,405.55627036,411.27504268,389.5913643,407.22424562,411.0367605,87959171.0,1479980532.38,1,0.7348,1,-0.9275,0
2022-10-18,sh.600048,407.22424562,410.79847832,395.5484188,400.07578022,407.22424562,65715455.0,1106480073.35,1,0.549,1,-1.7554,0
2022-10-19,sh.600048,399.59921586,408.41565652,397.9312406,401.98203766,400.07578022,55477775.0,940729004.99,1,0.4635,1,0.4765,0
2022-10-20,sh.600048,401.74375548,405.31798818,391.25933956,395.5484188,401.98203766,63761203.0,1060228357.4,1,0.5327,1,-1.6005,0
2022-10-21,sh.600048,397.9312406,413.89614666,397.21639406,399.59921586,395.5484188,79140560.0,1346598334.26,1,0.6611,1,1.0241,0
2022-10-24,sh.600048,393.40387918,395.78670098,384.34915634,386.97026032,399.59921586,92217743.0,1505906465.71,1,0.7704,1,-3.1604,0
2022-10-25,sh.600048,387.68510686,391.49762174,381.251488,384.8257207,386.97026032,71084776.0,1147468452.13,1,0.5938,1,-0.5542,0
2022-10-26,sh.600048,383.6343098,386.0171316,366.9545572,369.09909682,384.8257207,112106569.0,1752722191.99,1,0.9365,1,-4.0867,0
2022-10-27,sh.600048,369.81394336,379.10694838,369.09909682,374.1030226,369.09909682,68581357.0,1080774116.36,1,0.5729,1,1.3557,0
2022-10-28,sh.600048,374.1030226,378.39210184,363.3803245,365.28658194,374.1030226,63443926.0,985624308.61,1,0.53,1,-2.3567,0
2022-10-31,sh.600048,353.8490373,356.2318591,328.8294084,328.8294084,365.28658194,178893845.0,2495909822.19,1,1.4945,1,-9.9804,0
2022-11-01,sh.600048,325.49345788,330.49738366,306.90744784,324.30204698,328.8294084,253097055.0,3366806582.27,1,2.1143,1,-1.3768,0
2022-11-02,sh.600048,319.05983902,336.69272034,314.5324776,332.88020546,324.30204698,151775672.0,2086048642.62,1,1.2679,1,2.6451,0
2022-11-03,sh.600048,327.16143314,335.50130944,321.20437864,325.49345788,332.88020546,94977072.0,1303373973.38,1,0.7934,1,-2.219,0
2022-11-04,sh.600048,324.54032916,341.45836394,324.0637648,335.02474508,325.49345788,105120186.0,1475325052.68,1,0.8782,1,2.9283,0
2022-11-07,sh.600048,334.30989854,337.40756688,328.11456186,334.54818072,335.02474508,80104810.0,1118703973.69,1,0.6692,1,-0.1422,0
2022-11-08,sh.600048,334.54818072,341.69664612,330.0208193,333.595052,334.54818072,91300757.0,1287795951.46,1,0.7627,1,-0.2849,0
2022-11-09,sh.600048,339.07554214,354.56388384,339.07554214,341.9349283,333.595052,137000898.0,1990921838.27,1,1.1445,1,2.5,0
2022-11-10,sh.600048,340.26695304,346.22400754,331.45051238,342.88805702,341.9349283,65859165.0,940626015.7,1,0.5502,1,0.2787,0
2022-11-11,sh.600048,350.51308678,377.20069094,350.03652242,377.20069094,342.88805702,187957281.0,2896761506.14,1,1.5702,1,10.0069,0
2022-11-14,sh.600048,396.02498316,405.079706,377.91553748,388.16167122,377.20069094,222712123.0,3670924756.73,1,1.8605,1,2.9059,0
2022-11-15,sh.600048,384.58743852,395.78670098,377.91553748,383.6343098,388.16167122,135178671.0,2184572289.75,1,1.1293,1,-1.1664,0
2022-11-16,sh.600048,381.48977018,382.68118108,366.9545572,372.9116117,383.6343098,105183404.0,1645858804.04,1,0.8787,1,-2.795,0
2022-11-17,sh.600048,371.24363644,376.96240876,366.71627502,374.1030226,372.9116117,65819514.0,1030497389.75,1,0.5499,1,0.3195,0
2022-11-18,sh.600048,373.38817606,374.81786914,364.5717354,371.00535426,374.1030226,76556200.0,1189697957.05,1,0.6395,1,-0.828,0
2022-11-21,sh.600048,365.7631463,373.14989388,355.27873038,372.67332952,371.00535426,97689638.0,1489651180.17,1,0.8161,1,0.4496,0
2022-11-22,sh.600048,374.34130478,381.72805236,369.57566118,374.57958696,372.67332952,76355977.0,1203228214.89,1,0.6379,1,0.5115,0
2022-11-23,sh.600048,371.48191862,380.53664146,371.24363644,376.96240876,374.57958696,50129013.0,792832858.93,1,0.4188,1,0.6361,0
2022-11-24,sh.600048,384.11087416,388.63823558,371.24363644,379.58351274,376.96240876,77013411.0,1226574839.02,1,0.6434,1,0.6953,0
2022-11-25,sh.600048,380.53664146,404.84142382,380.53664146,401.26719112,379.58351274,153603163.0,2543876839.43,1,1.2832,1,5.7125,0
2022-11-28,sh.600048,390.7827752,396.50154752,387.2085425,389.11479994,401.26719112,75194996.0,1233717956.42,1,0.6282,1,-3.0285,0
2022-11-29,sh.600048,403.8882951,427.95479528,398.40780496,426.5251022,389.11479994,201163768.0,3489985279.04,1,1.6805,1,9.6142,0
2022-11-30,sh.600048,416.75553282,425.57197348,393.64216136,396.7398297,426.5251022,204498463.0,3485165453.17,1,1.7084,1,-6.9832,0
2022-12-01,sh.600048,399.1226515,401.74375548,391.02105738,394.83357226,396.7398297,123655918.0,2051265544.17,1,1.033,1,-0.4805,0
2022-12-02,sh.600048,390.7827752,390.7827752,375.2944335,384.8257207,394.83357226,146643999.0,2346771709.38,1,1.2251,1,-2.5347,0
2022-12-05,sh.600048,385.06400288,395.5484188,385.06400288,388.3999534,384.8257207,124572882.0,2042446201.04,1,1.0407,1,0.9288,0
2022-12-06,sh.600048,384.8257207,386.0171316,376.96240876,383.39602762,388.3999534,93138070.0,1489644465.35,1,0.7781,1,-1.2883,0
2022-12-07,sh.600048,381.01320582,382.68118108,368.1459681,374.1030226,383.39602762,102778267.0,1611848625.33,1,0.8586,1,-2.4239,0
2022-12-08,sh.600048,374.1030226,383.39602762,372.9116117,380.0600771,374.1030226,91757660.0,1461476108.32,1,0.7665,1,1.5924,0
2022-12-09,sh.600048,383.39602762,396.02498316,381.72805236,391.9741861,380.0600771,123904153.0,2023666441.42,1,1.0351,1,3.1348,0
2022-12-12,sh.600048,387.44682468,387.44682468,374.1030226,375.2944335,391.9741861,75755438.0,1204854749.59,1,0.6329,1,-4.2553,0
2022-12-13,sh.600048,374.57958696,384.34915634,372.67332952,380.29835928,375.2944335,64274707.0,1022881571.01,1,0.5369,1,1.3333,0
2022-12-14,sh.600048,379.82179492,379.82179492,373.62645824,375.77099786,380.29835928,52922235.0,835218196.0,1,0.4421,1,-1.1905,0
2022-12-15,sh.600048,371.7202008,376.96240876,359.8060918,374.57958696,375.77099786,103822286.0,1602559397.91,1,0.8673,1,-0.3171,0
2022-12-16,sh.600048,377.91553748,386.25541378,372.9116117,381.72805236,374.57958696,86215703.0,1378118214.64,1,0.7202,1,1.9084,0
2022-12-19,sh.600048,380.29835928,388.3999534,371.7202008,375.77099786,381.72805236,78765362.0,1251188342.56,1,0.658,1,-1.5605,0
2022-12-20,sh.600048,369.81394336,373.38817606,364.09517104,366.71627502,375.77099786,50168653.0,774385313.83,1,0.4191,1,-2.4096,0
2022-12-21,sh.600048,366.00142848,370.05222554,363.85688886,366.47799284,366.71627502,36860094.0,567291905.01,1,0.3079,1,-0.065,0
2022-12-22,sh.600048,369.81394336,372.9116117,365.7631463,368.38425028,366.47799284,34293420.0,530720481.42,1,0.2865,1,0.5202,0
2022-12-23,sh.600048,365.7631463,376.00928004,364.81001758,373.14989388,368.38425028,45452930.0,710987980.6,1,0.3797,1,1.2937,0
2022-12-26,sh.600048,373.14989388,376.4858444,358.85296308,360.52093834,373.14989388,74652176.0,1136678339.55,1,0.6236,1,-3.3844,0
2022-12-27,sh.600048,361.71234924,370.05222554,359.56780962,363.61860668,360.52093834,50159406.0,768548610.03,1,0.419,1,0.8592,0
2022-12-28,sh.600048,362.1889136,370.05222554,359.32952744,366.23971066,363.61860668,50644352.0,776390288.77,1,0.4231,1,0.7208,0
2022-12-29,sh.600048,364.09517104,364.81001758,353.8490373,357.66155218,366.23971066,62666763.0,937285068.54,1,0.5235,1,-2.3422,0
2022-12-30,sh.600048,357.18498782,362.1889136,352.18106204,360.52093834,357.66155218,61480590.0,923681120.83,1,0.5136,1,0.7995,0
2023-01-03,sh.600048,365.7631463,380.77492364,362.90376014,367.43112156,360.52093834,147963618.0,2313503097.04,1,1.2361,1,1.9167,0
2023-01-04,sh.600048,367.43112156,387.2085425,365.7631463,381.72805236,367.43112156,133505716.0,2129676835.23,1,1.1153,1,3.8911,0
2023-01-05,sh.600048,382.20461672,392.92731482,379.10694838,389.82964648,381.72805236,94350450.0,1537877348.03,1,0.7882,1,2.1223,0
2023-01-06,sh.600048,389.5913643,396.26326534,382.91946326,384.34915634,389.82964648,91212459.0,1487451141.2,1,0.762,1,-1.4059,0
2023-01-09,sh.600048,385.06400288,387.68510686,374.34130478,377.43897312,384.34915634,76247511.0,1212671455.01,1,0.637,1,-1.7979,0
2023-01-10,sh.600048,378.39210184,380.53664146,372.9116117,378.8686662,377.43897312,51323235.0,812634446.3,1,0.4287,1,0.3788,0
2023-01-11,sh.600048,379.34523056,396.02498316,377.6772553,388.16167122,378.8686662,91614713.0,1494676637.89,1,0.7653,1,2.4528,0
2023-01-12,sh.600048,388.16167122,390.30621084,377.43897312,378.8686662,388.16167122,48816524.0,779198448.02,1,0.4078,1,-2.3941,0
2023-01-13,sh.600048,376.72412658,380.53664146,373.62645824,377.20069094,378.8686662,64292119.0,1014426959.44,1,0.5371,1,-0.4403,0
2023-01-16,sh.600048,377.20069094,381.72805236,372.19676516,380.29835928,377.20069094,69908401.0,1108929007.4,1,0.584,1,0.8212,0
2023-01-17,sh.600048,381.01320582,384.58743852,374.81786914,382.4428989,380.29835928,54977549.0,878059701.29,1,0.4593,1,0.5639,0
2023-01-18,sh.600048,382.4428989,384.8257207,373.62645824,375.05615132,382.4428989,62720190.0,990186239.08,1,0.524,1,-1.9315,0
2023-01-19,sh.600048,371.95848298,374.1030226,365.7631463,374.1030226,375.05615132,67401909.0,1047106168.4,1,0.5631,1,-0.2541,0
2023-01-20,sh.600048,372.67332952,378.15381966,370.76707208,376.4858444,374.1030226,56208263.0,884951711.2,1,0.4696,1,0.6369,0
2023-01-30,sh.600048,379.58351274,381.01320582,366.9545572,369.81394336,376.4858444,98867272.0,1537981674.08,1,0.8259,1,-1.7722,0
2023-01-31,sh.600048,368.1459681,375.53271568,366.47799284,374.81786914,369.81394336,59475252.0,930797234.52,1,0.4969,1,1.3531,0
2023-02-01,sh.600048,374.1030226,376.72412658,365.28658194,371.48191862,374.81786914,85834729.0,1330151071.01,1,0.7171,1,-0.89,0
2023-02-02,sh.600048,371.00535426,373.62645824,366.00142848,372.9116117,371.48191862,80259898.0,1246487528.14,1,0.6705,1,0.3849,0
